lat,lon
40.78174465948082,-73.95295384849764
40.720115024841384,-74.01018408680419
40.77661000500616,-73.95482054655636
40.78691846132861,-73.96912819155988
40.76520437267967,-73.97927869870011
40.72051027554376,-74.01012281864867
40.720115024841384,-74.01018408680419
40.77451552840919,-73.95420818458432
40.72058438498509,-74.0101120072072
40.72051027554376,-74.01012281864867
40.860820129878626,-73.9268939658624
40.71182416121015,-73.95809641337527
40.76290128743709,-73.95815452513544
40.528798510981616,-74.20220320482554
40.71836963101885,-73.8350241816008
40.72560762408102,-73.99492016435474
40.7189608620911,-73.83579832726114
40.70494749413049,-73.90882571698293
40.68128511683869,-73.94348833112164
40.71899280910227,-73.99629511830683
40.616327111551755,-73.99471596671304
40.85064344516788,-73.93736586359222
40.66464279938395,-73.98563590664493
40.71948408891224,-73.99540403693251
40.771244542404204,-73.95611667777273
40.73678437739835,-73.99956337839703
40.737705066749065,-73.92641921341256
40.741556400457675,-73.78311682116012
40.694498398196245,-73.9932600973789
40.737866422806704,-73.97783658293669
40.75050344520206,-73.97886460586147
40.84825716269211,-73.93531146514677
40.71460365304999,-74.00889906648182
40.79627416961745,-73.93392814632553
40.735071652096316,-74.00019845926364
40.71465304807171,-74.009036148382
40.783261572489764,-73.95073925678315
40.71448564810613,-74.00863932974792
40.694174063217055,-73.86409185875351
40.71444173597581,-74.00858521555463
40.746346596547724,-73.98933191147806
40.69825020245448,-73.93751985349182
40.747123873775635,-73.88478976298623
40.7444612063763,-73.99254409772298
40.70133267988266,-73.78798666694337
40.68644533815754,-73.99512506803234
40.74817766307225,-73.99365166324355
40.76092705262407,-73.99452761756353
40.74573471164105,-73.99168863931256
40.57148182549895,-74.11864358853578
40.67531532343775,-73.95630237300264
40.75144682372682,-74.00142925794471
40.76023272038242,-73.99688481740765
40.748270334370325,-73.98621337110704
40.744510616291635,-73.9926126605616
40.7432807504401,-73.989765457778
40.76496547616646,-73.9787083977774
40.78600771060338,-73.79209371644893
40.756415817785935,-73.97992031531102
40.75050344520206,-73.97886460586147
40.76894564919414,-73.95223002218643
40.74051175141983,-74.00018764953326
40.776591828551574,-73.97682355765838
40.78602728826031,-73.94269165200002
40.83494076183305,-73.90166938928107
40.72503830949226,-73.98295311184998
40.76634591768035,-73.97784154572211
40.73862548190954,-73.70978242167159
40.79124363240034,-73.9399569467493
40.77501751889754,-73.94710595575796
40.820725756054415,-73.80786801451313
40.813220391972116,-73.8880747916346
40.763416389754624,-73.92842678507292
40.81675888923705,-73.9354071125969
40.81881046961657,-73.92827688576725
40.740898759529586,-73.99932517948945
40.6769547186927,-73.77139003625513
40.74514973704795,-73.70976121863683
40.826522345603735,-73.92281608727372
40.74224368404842,-73.9988812910098
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.81881046961657,-73.92827688576725
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.79033196007391,-73.97678627237741
40.78990367089839,-73.97624111206484
40.57585820869158,-73.95725657896187
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.789582376974515,-73.97547563011733
40.73704758009253,-74.0082344994654
40.853347921968556,-73.93413171450383
40.790186513269596,-73.97690549722878
40.740898759529586,-73.99932517948945
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.78985148963867,-73.97608945527436
40.78451552152521,-73.94982473837051
40.76429841874577,-73.9299997688131
40.79004106129665,-73.97699944225371
40.790186513269596,-73.97690549722878
40.76786693476923,-73.96799622259782
40.710895958742576,-73.81196478036414
40.79033196007391,-73.97678627237741
40.790186513269596,-73.97690549722878
40.79004106129665,-73.97699944225371
40.79033196007391,-73.97678627237741
40.86967468847566,-73.86831059112151
40.79004106129665,-73.97699944225371
40.78404357312948,-73.95016091746403
40.714791442989466,-73.78861120006707
40.81887647971722,-73.92849720124862
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.78404357312948,-73.95016091746403
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.790186513269596,-73.97690549722878
40.78985148963867,-73.97608945527436
40.78451552152521,-73.94982473837051
40.790186513269596,-73.97690549722878
40.790186513269596,-73.97690549722878
40.77932834940459,-73.95069883754687
40.81273596592355,-73.85705089990469
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.790186513269596,-73.97690549722878
40.778415315006086,-73.95300313984013
40.778415315006086,-73.95300313984013
40.884378641037145,-73.89578100570972
40.790551506438,-73.97662729610511
40.79033196007391,-73.97678627237741
40.790186513269596,-73.97690549722878
40.814321508112734,-73.95929991729793
40.790186513269596,-73.97690549722878
40.81273596592355,-73.85705089990469
40.790186513269596,-73.97690549722878
40.79033196007391,-73.97678627237741
40.75424353857112,-73.97399435355865
40.63381684567228,-73.99336350362206
40.778415315006086,-73.95300313984013
40.79033196007391,-73.97678627237741
40.75424353857112,-73.97399435355865
40.753993810528534,-73.97418935732308
40.75424353857112,-73.97399435355865
40.719042968527106,-73.84150517190018
40.69414879727936,-73.98329277406647
40.73397846974231,-73.98667818939326
40.73042201736517,-74.00220094006892
40.67099452600125,-73.9549533723156
40.72934729166927,-73.98112273309532
40.67844048733411,-73.82508942822852
40.84861515235418,-73.93744729269862
40.70579043154867,-74.00552195764357
40.63520102993952,-74.1662258041317
40.86330862421156,-73.92978709306722
40.72137239443476,-73.76541858169935
40.7482408381388,-74.00545329501607
40.76402496032785,-73.97048169304281
40.6357315929561,-73.96046811620475
40.748743163236554,-74.00462685435119
40.71223220239415,-74.00859214519429
40.6357315929561,-73.96046811620475
40.83007155682951,-73.9478065715269
40.62680078288339,-73.9626601216889
40.73967832632375,-73.80745218049047
40.616799809649066,-73.90658683328613
40.658290967470286,-73.96045114344768
40.70438627261717,-73.9261746678436
40.77516921664123,-73.95533060786988
40.67699682808107,-73.98404695422613
40.72660323456121,-73.98602302743647
40.742637813227404,-73.95358051761183
40.69081294374243,-73.96636004406488
40.753993810528534,-73.97418935732308
40.75378235734571,-73.97371300321495
40.781860280386574,-73.9473966126771
40.67325698681136,-73.96504946681512
40.75424353857112,-73.97399435355865
40.78675302834793,-73.97779503140421
40.7600842807427,-73.93300747333721
40.699021227819635,-73.98690877134662
40.7284978904919,-74.00413476146176
40.7302678401731,-73.98935613410423
40.70838975461549,-74.0048152194061
40.83727144444708,-73.84878017649862
40.759496932825904,-73.96367224544886
40.764702825040494,-73.97014566672321
40.765366967835675,-73.96982046975856
40.694477545476424,-73.85415266879237
40.761421919315154,-73.97820416163071
40.85122891131592,-73.90622146179537
40.68837268390026,-73.97683619193552
40.68044746787953,-73.87126933909555
40.72154524559446,-73.84483988060846
40.80671823053452,-73.94510487126401
40.75930804519673,-73.96529308737979
40.63085575441962,-74.10320341152739
40.690733340159824,-73.96634205447126
40.70246645105076,-73.99316912716714
40.779773971855825,-73.96033566106337
40.75582444749519,-73.99232986682902
40.90432500867121,-73.90625868592825
40.85488890086641,-73.93148050224339
40.77391297559307,-73.95757715373317
40.75424353857112,-73.97399435355865
40.805247925229054,-73.95330206389855
40.771712859618326,-73.94711941152777
40.77451552840919,-73.95420818458432
40.70952343044316,-74.00166641887616
40.69324938861262,-73.97336544198257
40.78696280513478,-73.9475370278089
40.844480679610534,-73.94085945195401
40.83489177407554,-73.93775291035092
40.70838975461549,-74.0048152194061
40.75842923013922,-73.99263277459292
40.75424353857112,-73.97399435355865
40.77073730468466,-73.89081419220189
40.707044135821874,-74.0134462738904
40.856061611936084,-73.93759211574464
40.838019554325456,-73.9407025685327
40.8397690727509,-73.90538470475575
40.704085714291786,-74.00898782924527
40.76593323141842,-73.99087747368824
40.808001944384515,-73.96389863279262
40.8544116140524,-73.88659569298686
40.77239427603942,-73.94871465537514
40.76399117644479,-73.95878196601016
40.67470742283541,-73.94106768238613
40.758533225689874,-73.98884266079277
40.71048672995095,-73.99465079024064
40.753993810528534,-73.97418935732308
40.76368076136671,-73.95806378789415
40.665968187067485,-73.9831304158659
40.86350341114981,-73.85583186989128
40.514413928412154,-74.20624886220038
40.75842923013922,-73.99263277459292
40.85372345639162,-73.92869108629856
40.70694257111171,-74.01351838995673
40.75050344520206,-73.97886460586147
40.7366961663205,-73.99064692810911
40.680907783822406,-73.98171691759666
40.77070997190569,-73.9509326654735
40.76296678683942,-73.9760738377283
40.72154524559446,-73.84483988060846
40.63085575441962,-74.10320341152739
40.84619211668759,-73.93845075414364
40.76103624061836,-73.98701570451738
40.75989708629481,-73.98627593907241
40.74039091108464,-74.00405610947946
40.758354266203916,-73.91510192381884
40.76040500039782,-73.98747426235285
40.70427512659526,-74.00868128670113
40.76040500039782,-73.98747426235285
40.758949399914954,-73.96848058993135
40.76047615290241,-73.9856657759701
40.74337162178829,-73.9939263899761
40.73852712370279,-73.993699493725
40.57717427152175,-73.85265930178129
40.70697602005666,-74.00805765694766
40.74887581067991,-73.93993377824202
40.84757882294135,-73.93964224088579
40.76047615290241,-73.9856657759701
40.70579043154867,-74.00552195764357
40.72154524559446,-73.84483988060846
40.594483694744575,-74.06722966706447
40.74084924198409,-74.00512430167572
40.76040500039782,-73.98747426235285
40.75989708629481,-73.98627593907241
40.76047615290241,-73.9856657759701
40.75940563142294,-73.98510289805732
40.73795015025639,-73.98687586313996
40.76004808628082,-73.98660800066811
40.771712859618326,-73.94711941152777
40.75989708629481,-73.98627593907241
40.74084924198409,-74.00512430167572
40.764917545398305,-73.9551569851782
40.728905662804394,-73.98289439427496
40.72961102230191,-73.98260917689674
40.76040500039782,-73.98747426235285
40.60382467386624,-73.99787525846284
40.76364463517295,-73.97558264804469
40.73817245323797,-73.98668456788694
40.75989708629481,-73.98627593907241
40.8223221863584,-73.94556169958358
40.71899280910227,-73.99629511830683
40.86847324685862,-73.9240364670756
40.721453503515995,-73.84397787334406
40.72000031531973,-73.95677452258519
40.79924045367392,-73.96287040133166
40.790364853794436,-73.96562719792148
40.677394174887105,-73.89150058911102
40.758476992345855,-73.96736183176866
40.89097176429066,-73.84482418974748
40.63865739388004,-74.14329320690139
40.79158654455513,-73.96659803741778
40.756236277428556,-73.96399526895705
40.74000592692377,-73.98650737921018
40.72006622876099,-73.95687909844588
40.689631236272874,-73.98573870027596
40.73514850504597,-74.00027062658074
40.74737208950417,-73.95255586704955
40.702231809032455,-73.98117369011425
40.71865223646224,-73.9919409314331
40.87063358644982,-73.82560351826145
40.774080113476835,-73.9567935764938
40.79924045367392,-73.96287040133166
40.70134268573135,-73.9823136030122
40.686750905278686,-73.97881269839263
40.72916768109087,-73.99903304781047
40.738899577351255,-73.87336484564484
40.83445904608866,-73.87224700170806
40.73311977358552,-73.99091083196046
40.71972169035385,-73.98280295590307
40.58207441713855,-73.96294073393587
40.760454193606655,-73.98565495151978
40.636240528954495,-74.0258263487632
40.69254298398962,-73.94112403905348
40.79924045367392,-73.96287040133166
40.63170002360532,-73.9865905232914
40.75011201290421,-73.9154047703965
40.77592316061583,-73.95316737408258
40.74021199618417,-73.98846682284824
40.740373689004954,-73.9862150051024
40.77635643791435,-73.98035840469771
40.75842923013922,-73.99263277459292
40.75011201290421,-73.9154047703965
40.69414399612075,-73.95510000799341
40.767242007860716,-73.98620222365885
40.75999897355165,-73.96289588592676
40.74021199618417,-73.98846682284824
40.780055477481845,-73.95017112405863
40.81514553535875,-73.8482271312426
40.758476992345855,-73.96736183176866
40.783457272993196,-73.95270709225113
40.75652354680076,-73.8921657924637
40.73631514022435,-73.85134034085074
40.731893164730316,-74.00378858703887
40.677394174887105,-73.89150058911102
40.706767502627876,-74.0067411431161
40.85396324376506,-73.93032471942301
40.783612794721954,-73.95049706118228
40.76011648520396,-73.98483562074706
40.76649371382688,-73.95695734042755
40.76556095558106,-73.97801869698887
40.87486169319855,-73.91084545884848
40.72352433637303,-73.95611563085835
40.7693028803737,-73.98300315506486
40.7693028803737,-73.98300315506486
40.84291667223613,-73.93658885704805
40.7485016622316,-74.00359464136281
40.75743460181067,-73.96960027091728
40.75699692942726,-73.79123495519475
40.76649599966714,-73.99218784576976
40.68367916527026,-73.9659562134558
40.758476992345855,-73.96736183176866
40.7518557743661,-74.00242542231105
40.726059538480236,-73.84832900182792
40.746752157781415,-73.98368378823534
40.738804026009134,-73.8738341395488
40.621163550764365,-74.00118151908691
40.78619853703055,-73.97750993775612
40.754092495854586,-73.99207740961194
40.74636239163727,-73.98360087757102
40.7096179471593,-73.9685111304566
40.76725628649488,-73.99209389414402
40.71871015466013,-74.00093794075443
40.70818284816573,-73.91885928466813
40.797313008863476,-73.93150725947153
40.67636865359407,-74.01293536474199
40.69756062234613,-73.98384368605795
40.69901712723805,-73.92558195092674
40.766561740228866,-73.99042252049695
40.72896949075921,-73.98852288889702
40.71270943878318,-73.94820507843204
40.75842923013922,-73.99263277459292
40.9006741703563,-73.86439308125877
40.802210940178554,-73.95696675255073
40.731104688035146,-73.95440038228482
40.758980523916115,-73.9624344185942
40.72834497215032,-73.95137877797823
40.75727114892662,-73.99717732969195
40.61109981894203,-74.15982687817353
40.78805644526877,-73.94432217799334
40.78805644526877,-73.94432217799334
40.75842923013922,-73.99263277459292
40.75160547472201,-73.97243618914406
40.627397843422344,-74.14362568335423
40.90366095855667,-73.90645858532731
40.758980523916115,-73.9624344185942
40.770520849077045,-73.93016652142316
40.73631514022435,-73.85134034085074
40.79788508073999,-73.9497640967064
40.514413928412154,-74.20624886220038
40.811041297175215,-73.94537224082015
40.87670777259285,-73.8742848245538
40.65662129596871,-73.95806621423951
40.62756680092911,-74.14459873351043
40.70843915807956,-74.00486932660382
40.78331404860806,-73.97870253041907
40.783423466965544,-73.95063441884525
40.723792229699626,-73.94133454302536
40.758354266203916,-73.91510192381884
40.75159173888491,-73.97238566539387
40.906400360822914,-73.90672243603085
40.779223298131136,-73.94897297998897
40.759439235009246,-73.96348818371523
40.75842923013922,-73.99263277459292
40.75842923013922,-73.99263277459292
40.70306139291804,-73.92749976416528
40.7178488615228,-73.9449399781596
40.65122975029788,-73.96381048195093
40.76386460783974,-73.9662653887751
40.84628290533072,-73.938851866729
40.75437221438044,-73.87379382495243
40.76848294840444,-73.98917673883359
40.71600424944016,-73.93922029439493
40.71981506073234,-73.98313121652335
40.63412529223418,-73.9672965486468
40.786724490088794,-73.97271415324275
40.78708425611009,-73.97359874227507
40.810448985813785,-73.95283241025541
40.77087290158592,-73.95331533721455
40.635098961492155,-74.02462252343358
40.786724490088794,-73.97271415324275
40.83007155682951,-73.9478065715269
40.72462504736767,-74.00388919182225
40.84468649919236,-73.94079421162749
40.75445009153692,-73.87473212236024
40.76232691323873,-73.94950212991893
40.727552563164146,-73.98333851860916
40.71237656525057,-73.82853896961811
40.838103908983975,-73.94475733315676
40.721687035726404,-73.94707252196642
40.76247686389559,-73.96103905021033
40.70964678008654,-73.81688101370187
40.61684819341503,-73.9053368849231
40.78674372540723,-73.97280803528078
40.78708425611009,-73.97359874227507
40.839062802723554,-73.94120759744989
40.76522441269007,-73.93169187852727
40.71865223646224,-73.9919409314331
40.70731835870301,-73.83635721339411
40.73654832298354,-74.0012232578433
40.80113992130737,-73.93768695042657
40.57585547192229,-73.95727817920877
40.70757338015884,-73.83618706454698
40.71780562921263,-73.83410207764614
40.691311699271814,-73.99288900334766
40.8038964372851,-73.93420593477886
40.72903841422563,-73.99215254874893
40.8228806848608,-73.808060514181
40.756329063150126,-73.97193973273967
40.57637505310419,-73.95952410786904
40.756158796904664,-73.97156441722092
40.68725641791137,-73.98157094635746
40.71645941080974,-74.00319971290408
40.725467099345444,-73.98772616159717
40.783736656463894,-73.91754669819429
40.72138624372535,-73.97460964544051
40.7693028803737,-73.98300315506486
40.76591053285135,-73.95361844741878
40.791859706687646,-73.97197892862023
40.74145013891957,-73.99144739118626
40.723035785813664,-73.99490953729197
40.81989452751751,-73.95523555304263
40.76801801672819,-73.952447295705
40.76591053285135,-73.95361844741878
40.768169116989434,-73.95278654135322
40.71645941080974,-74.00319971290408
40.8035820604078,-73.94735777407081
40.72354366685384,-74.0016415153664
40.751996766736994,-73.97986389906207
40.75976322602383,-73.97401746631449
40.75730897454125,-73.98790077202813
40.731041022281275,-73.95306541682909
40.83340877610034,-73.91873547554994
40.76593800495037,-73.95367979867872
40.76654623547264,-73.95101515430193
40.63933230224223,-74.16406337814054
40.71982662845823,-73.96240958968284
40.768169116989434,-73.95278654135322
40.74145013891957,-73.99144739118626
40.77082997226766,-73.99260974103248
40.83866978163275,-73.94018157728823
40.768169116989434,-73.95278654135322
40.766166044915856,-73.95424641563656
40.7574994103064,-73.87719172322969
40.89259697384042,-73.84508804692801
40.73367431033234,-73.99222777654643
40.74087343181759,-73.98798314731042
40.72272571702324,-74.00233417012565
40.72292883229737,-74.00217183106368
40.763441244976065,-73.99469707568821
40.731423305222016,-73.98855493963676
40.76219003667605,-73.97613187386881
40.74636239163727,-73.98360087757102
40.711642232595146,-73.99380664033943
40.73028694552129,-73.85079453412328
40.7574994103064,-73.87719172322969
40.7394007319208,-73.90333682211633
40.76074301898003,-73.9921740815635
40.779362309055706,-73.95315051224608
40.73931053229141,-73.97984969015599
40.704523997139766,-73.93139701395428
40.84514393330598,-73.882306832464
40.72292883229737,-74.00217183106368
40.71647035184468,-74.00435767060131
40.72292883229737,-74.00217183106368
40.75790846917386,-73.87727759922453
40.711642232595146,-73.99380664033943
40.820138740518026,-73.87625959537276
40.694900943458705,-73.93156558739672
40.77421945878715,-73.9892371845004
40.84486686826,-73.93929049950164
40.84486686826,-73.93929049950164
40.74448798198794,-73.72188993578476
40.74112052072706,-73.98858575195008
40.7394007319208,-73.90333682211633
40.75340893358251,-73.99048577039935
40.75790746711998,-73.98929757361397
40.787466861749316,-73.97887453913317
40.68128511683869,-73.94348833112164
40.84999364196937,-73.93865326785433
40.6961970583426,-73.9887629364997
40.72199559661389,-74.00297269723767
40.753438084149934,-73.96897045932471
40.72229203650007,-74.00273099735242
40.7373353666642,-73.9872404399948
40.75894502981831,-73.98984246307847
40.74827705606773,-73.93917280509925
40.892583342649395,-73.84515679990821
40.749356379588065,-73.9403917037878
40.75199026086275,-74.00269973147523
40.748370241881595,-73.93891647594351
40.75584091860416,-73.9923695691611
40.71641814386392,-73.85330382729946
40.72292883229737,-74.00217183106368
40.75856183301254,-73.87738468422914
40.64289030971723,-74.07687420442763
40.74768106471959,-73.97497496333219
40.69168363566094,-73.95968489413325
40.7104893003143,-74.0082925379108
40.75212477927036,-74.00115857694307
40.71682444199187,-74.00391038081685
40.7518557743661,-74.00242542231105
40.71669542940362,-74.00416288812553
40.65052978546897,-73.95582488903592
40.715072694115264,-73.95475404088286
40.828513292018286,-73.94945189912202
40.636332633299645,-74.10806514130057
40.703260003599176,-73.86472974247947
40.790262408907054,-73.94268800645918
40.72599199449931,-74.00132408411478
40.88047023588873,-73.82178427107326
40.731628353830295,-73.82310604169466
40.70896968617264,-73.841511088546
40.75326104677971,-74.00382228632859
40.75205890698893,-74.00098172154796
40.74035026467791,-73.92114768140199
40.738738298164655,-74.00889868140379
40.765559136522434,-73.96996117276643
40.72292883229737,-74.00217183106368
40.86975222398836,-73.91604078179313
40.86975222398836,-73.91604078179313
40.715701643723996,-73.95578169501887
40.74395432749927,-73.92557867121222
40.60985521643298,-74.15871821091314
40.738738298164655,-74.00889868140379
40.657877863924156,-73.95660573339
40.74448884364011,-73.99655353842132
40.738738298164655,-74.00889868140379
40.634695178046776,-74.02598427930974
40.57724405166864,-74.000032398413
40.715701643723996,-73.95578169501887
40.74790425341457,-73.97933099732866
40.75397472184836,-73.9977297036277
40.71669542940362,-74.00416288812553
40.759277590300734,-73.99944050245911
40.74861450629118,-73.97604290153096
40.75842923013922,-73.99263277459292
40.75390886966659,-73.99961379734235
40.75917303577935,-73.99232587157215
40.73876028696681,-74.00849091818736
40.68735943045193,-73.9978725966802
40.70976464795141,-74.00876496218454
40.75397472184836,-73.9977297036277
40.73056977550896,-74.01051041418322
40.70495008673648,-74.01154871686809
40.72885203626151,-73.9993253014815
40.74505781626459,-73.97860649327806
40.87670777259285,-73.8742848245538
40.71899280910227,-73.99629511830683
40.738738298164655,-74.00889868140379
40.746154947608055,-74.0015590666349
40.75579150523606,-73.99225046222378
40.723446348007755,-73.9829390881744
40.77601705805608,-73.98724024932024
40.71802901402455,-73.98988838049145
